itemId,title,genres,pop
764,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,153
3077,Prancer (1989),Children's|Drama,34
1832,Pale Rider (1985),Western,207
1072,Rambo: First Blood Part II (1985),Action|War,281
1371,First Blood (1982),Action,273
1073,Rambo III (1988),Action|War,216
675,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,469
385,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,943
676,Cocoon (1985),Comedy|Sci-Fi,688
1714,Cocoon: The Return (1988),Comedy|Sci-Fi,176
1271,Rocky II (1979),Action|Drama,323
1274,Rocky III (1982),Action|Drama,271
1275,Rocky IV (1985),Action|Drama,256
1385,Rocky V (1990),Action|Drama,196
1211,Clue (1985),Comedy|Mystery,295
848,Young Sherlock Holmes (1985),Action|Adventure|Mystery,261
1780,Violets Are Blue... (1986),Drama|Romance,11
1212,Back to School (1986),Comedy,260
1781,Heartburn (1986),Comedy|Drama,52
1388,Nothing in Common (1986),Comedy,67
1277,Extremities (1986),Drama|Thriller,51
1393,"Karate Kid, The (1984)",Drama,351
1081,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,351
1082,"Karate Kid III, The (1989)",Action|Adventure|Drama,201
688,Christmas Vacation (1989),Comedy,372
690,You've Got Mail (1998),Comedy|Romance,595
2799,"General, The (1998)",Crime,39
1785,"Theory of Flight, The (1998)",Comedy|Drama|Romance,17
122,"Thin Red Line, The (1998)",Action|Drama|War,590
268,"Faculty, The (1998)",Horror|Sci-Fi,329
455,Mighty Joe Young (1998),Adventure|Children's|Drama,125
1700,Mighty Joe Young (1949),Adventure|Children's|Drama,91
703,Patch Adams (1998),Comedy|Drama,341
1599,Stepmom (1998),Drama,93
908,"Civil Action, A (1998)",Drama,429
2154,Down in the Delta (1998),Drama,41
2088,Hurlyburly (1998),Drama,70
707,Tea with Mussolini (1999),Comedy,81
282,Wilde (1997),Drama,59
3694,Outside Ozona (1998),Drama|Thriller,1
2155,Affliction (1997),Drama,139
2708,Another Day in Paradise (1998),Drama,36
3401,"Hi-Lo Country, The (1998)",Drama|Western,15
477,Hilary and Jackie (1998),Drama,112
1790,Playing by Heart (1998),Drama|Romance,85
3571,24 7: Twenty Four Seven (1997),Comedy|Drama,4
2829,At First Sight (1999),Drama,53
3015,In Dreams (1999),Thriller,46
1416,Varsity Blues (1999),Comedy|Drama,185
2167,Virus (1999),Horror|Sci-Fi,135
3325,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,23
1095,Howard the Duck (1986),Adventure|Children's|Sci-Fi,299
2365,"Gate, The (1987)",Horror,76
3250,"Gate II: Trespassers, The (1990)",Horror,14
747,"Boy Who Could Fly, The (1986)",Drama|Fantasy,120
1004,"Fly, The (1958)",Horror|Sci-Fi,343
1005,"Fly, The (1986)",Horror|Sci-Fi,754
1722,"Fly II, The (1989)",Horror|Sci-Fi,208
2094,Running Scared (1986),Action|Comedy,183
2466,Armed and Dangerous (1986),Comedy|Crime,90
1425,"Texas Chainsaw Massacre, The (1974)",Horror,167
1739,"Texas Chainsaw Massacre 2, The (1986)",Horror,77
1740,Leatherface: Texas Chainsaw Massacre III (1990),Horror,47
1741,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,38
1433,Ruthless People (1986),Comedy,319
3026,Trick or Treat (1986),Horror,5
3108,Deadly Friend (1986),Horror,29
3259,Belizaire the Cajun (1986),Drama,12
1583,"Name of the Rose, The (1986)",Mystery,227
1797,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,251
423,Peggy Sue Got Married (1986),Comedy|Romance,350
200,Crocodile Dundee (1986),Adventure|Comedy,649
1604,Crocodile Dundee II (1988),Adventure|Comedy,288
2096,Tough Guys (1986),Comedy,64
1440,Soul Man (1986),Comedy,129
1649,"Color of Money, The (1986)",Drama,238
2745,52 Pick-Up (1986),Action|Mystery|Thriller,99
2292,Heartbreak Ridge (1986),Action|War,202
2945,Firewalker (1986),Adventure,28
1230,Three Amigos! (1986),Comedy|Western,400
2762,Gloria (1999),Drama|Thriller,33
3681,Dry Cleaning (Nettoyage à sec) (1997),Drama,2
3161,My Name Is Joe (1998),Drama|Romance,25
2594,Still Crazy (1998),Comedy|Romance,23
2806,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,15
3506,Tinseltown (1998),Comedy,1
870,She's All That (1999),Comedy|Romance,285
3193,24-hour Woman (1998),Drama,6
3179,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,4
2712,Peeping Tom (1960),Drama|Horror|Thriller,55
94,Payback (1999),Action|Thriller,536
1750,Simply Irresistible (1999),Comedy|Romance,78
1751,20 Dates (1998),Comedy,98
2763,"Harmonists, The (1997)",Drama,20
2549,"Last Days, The (1998)",Documentary,21
2519,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,75
571,Blast from the Past (1999),Comedy|Romance,243
572,Message in a Bottle (1999),Romance,114
574,My Favorite Martian (1999),Comedy|Sci-Fi,87
2218,God Said 'Ha!' (1998),Comedy,39
1886,Jawbreaker (1999),Comedy,80
149,October Sky (1999),Drama,425
1150,Office Space (1999),Comedy|Romance,617
3412,"Apple, The (Sib) (1998)",Drama,7
2670,200 Cigarettes (1999),Comedy|Drama,129
2135,8MM (1999),Thriller,185
398,"Other Sister, The (1999)",Comedy|Drama|Romance,110
816,Breakfast of Champions (1999),Comedy,39
3284,Eight Days a Week (1997),Comedy,14
3303,Just the Ticket (1999),Comedy|Romance,2
1282,"Long Goodbye, The (1973)",Crime,59
2707,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,14
2671,Pet Sematary (1989),Horror,231
2641,Pet Sematary II (1992),Horror,80
2364,Children of the Corn II: The Final Sacrifice (1993),Horror,40
2642,Children of the Corn III (1994),Horror,31
1925,Christine (1983),Horror,187
2416,Night Shift (1982),Comedy,211
2236,House on Haunted Hill (1958),Horror,74
1721,Airport (1970),Drama,131
3040,Airport 1975 (1974),Drama,67
3177,Airport '77 (1977),Drama,47
1821,Rollercoaster (1977),Drama|Thriller,29
1703,"Towering Inferno, The (1974)",Action|Drama,190
2366,Alligator (1980),Action|Horror|Sci-Fi,105
1002,Meteor (1979),Sci-Fi,89
1003,Westworld (1973),Action|Sci-Fi|Thriller|Western,449
856,Logan's Run (1976),Action|Adventure|Sci-Fi,429
748,Planet of the Apes (1968),Action|Sci-Fi,819
759,Beneath the Planet of the Apes (1970),Action|Sci-Fi,241
1836,Battle for the Planet of the Apes (1973),Action|Sci-Fi,222
1837,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,249
1007,Escape from the Planet of the Apes (1971),Action|Sci-Fi,320
1480,Avalanche (1978),Action,7
2317,Earthquake (1974),Action,85
3260,"Concorde: Airport '79, The (1979)",Drama,26
1705,Beyond the Poseidon Adventure (1979),Adventure,24
3334,Dancemaker (1998),Documentary,4
825,Analyze This (1999),Comedy,435
1677,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,104
508,Cruel Intentions (1999),Drama,385
1011,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,442
3691,Six Ways to Sunday (1997),Comedy,0
1490,"School of Flesh, The (L' École de la chair) (1998)",Drama,11
2999,Relax... It's Just Sex (1998),Comedy,10
1708,"Deep End of the Ocean, The (1999)",Drama,109
2644,"Rage: Carrie 2, The (1999)",Horror,77
1013,Wing Commander (1999),Action|Sci-Fi,120
1458,"Haunting, The (1963)",Horror|Thriller,127
2420,Dead Ringers (1988),Drama|Thriller,130
2747,My Boyfriend's Back (1993),Comedy,22
946,Village of the Damned (1960),Horror|Sci-Fi|Thriller,157
947,Children of the Damned (1963),Horror|Sci-Fi|Thriller,100
927,Baby Geniuses (1999),Comedy,112
3347,Telling You (1998),Comedy|Drama|Romance,1
3414,I Stand Alone (Seul contre tous) (1998),Drama,4
1324,Forces of Nature (1999),Comedy|Romance,156
2194,"King and I, The (1999)",Animation|Children's,19
250,Ravenous (1999),Drama|Horror,129
2448,True Crime (1999),Crime|Thriller,93
3457,Bandits (1997),Drama,7
3479,Beauty (1998),Drama,1
1531,"King and I, The (1956)",Musical,260
2278,Doug's 1st Movie (1999),Animation|Children's,29
874,EDtv (1999),Comedy,199
930,"Mod Squad, The (1999)",Action|Crime,151
2915,Among Giants (1998),Drama|Romance,8
2529,"Walk on the Moon, A (1999)",Drama|Romance,64
132,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1780
862,10 Things I Hate About You (1999),Comedy|Romance,485
1031,Tango (1998),Drama,39
1124,"Out-of-Towners, The (1999)",Comedy,137
1614,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,97
3446,"Love, etc. (1996)",Drama,2
3268,Metroland (1997),Comedy|Drama,21
3321,"Sticky Fingers of Time, The (1997)",Sci-Fi,4
2715,Following (1998),Drama,20
291,Go (1999),Crime,496
881,Never Been Kissed (1999),Comedy|Romance,421
2261,Twin Dragons (Shuang long hui) (1992),Action|Comedy,45
2055,Cookie's Fortune (1999),Mystery,169
3537,Foolish (1999),Comedy,1
2809,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,38
3175,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,18
2683,Life (1999),Comedy,73
2850,Friends & Lovers (1999),Comedy|Drama|Romance,52
2736,Hideous Kinky (1998),Drama,35
3547,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,2
3583,"Joyriders, The (1999)",Drama,1
3274,"Monster, The (Il Mostro) (1994)",Comedy,27
2572,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,49
2138,SLC Punk! (1998),Comedy|Drama,97
2649,Lost & Found (1999),Comedy|Romance,48
800,Pushing Tin (1999),Comedy,363
315,Election (1999),Comedy,1067
493,eXistenZ (1999),Action|Sci-Fi|Thriller,292
2803,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,4
919,Entrapment (1999),Crime|Thriller,555
1931,Idle Hands (1999),Comedy|Horror,146
341,Get Real (1998),Drama,39
3436,Heaven (1998),Thriller,3
2478,"King of Masks, The (Bian Lian) (1996)",Drama,52
2760,Three Seasons (1999),Drama,28
1648,"Winslow Boy, The (1998)",Drama,102
1588,Mildred Pierce (1945),Drama,99
1010,Night of the Comet (1984),Action|Horror|Sci-Fi,192
2781,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,32
2019,My Science Project (1985),Adventure|Sci-Fi,131
836,Dick Tracy (1990),Action|Crime,427
202,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,698
3113,"Castle, The (1997)",Comedy,31
3475,Mascara (1999),Drama,1
3070,This Is My Father (1998),Drama|Romance,24
2567,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,51
551,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,294
3647,Trippin' (1999),Comedy,2
2805,After Life (1998),Drama,64
2169,Black Mask (Hak hap) (1996),Action,45
2544,Edge of Seventeen (1998),Comedy|Drama|Romance,23
2952,Endurance (1998),Documentary|Drama,9
60,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,1593
928,"Love Letter, The (1999)",Comedy|Romance,92
2713,Besieged (L' Assedio) (1998),Drama,26
3228,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,4
3472,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,9
1116,"Mummy, The (1932)",Horror|Romance,114
2368,"Mummy, The (1959)",Horror,69
2369,"Mummy's Curse, The (1944)",Horror,25
2971,"Mummy's Ghost, The (1944)",Horror,7
1530,"Mummy's Hand, The (1940)",Horror,21
1117,"Mummy's Tomb, The (1942)",Horror,27
789,Mommie Dearest (1981),Drama,119
586,Superman (1978),Action|Adventure|Sci-Fi,869
840,Superman II (1980),Action|Adventure|Sci-Fi,595
1242,Superman III (1983),Action|Adventure|Sci-Fi,364
934,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,223
1121,Dracula (1931),Horror,164
2370,Dracula (1958),Horror,73
1122,House of Dracula (1945),Horror,26
1123,House of Frankenstein (1944),Horror,35
1126,Frankenstein (1931),Horror,276
1127,Son of Frankenstein (1939),Horror,42
1541,"Ghost of Frankenstein, The (1942)",Horror,23
2839,Frankenstein Meets the Wolf Man (1943),Horror,61
2371,"Curse of Frankenstein, The (1957)",Horror,42
1129,Son of Dracula (1943),Horror,28
2467,"Wolf Man, The (1941)",Horror,83
2947,Howling II: Your Sister Is a Werewolf (1985),Horror,32
2662,Tarantula (1955),Horror|Sci-Fi,34
603,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,870
3217,"Flying Saucer, The (1950)",Sci-Fi,5
2717,It Came from Hollywood (1982),Comedy|Documentary,33
961,"Thing From Another World, The (1951)",Sci-Fi,98
962,It Came from Outer Space (1953),Sci-Fi,63
615,"War of the Worlds, The (1953)",Action|Sci-Fi|War,399
963,It Came from Beneath the Sea (1955),Sci-Fi,41
964,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,424
2373,Earth Vs. the Flying Saucers (1956),Sci-Fi,56
2663,It Conquered the World (1956),Sci-Fi,19
965,"Mole People, The (1956)",Sci-Fi,39
966,Swamp Thing (1982),Horror|Sci-Fi,197
1694,Pork Chop Hill (1959),War,65
2042,"Run Silent, Run Deep (1958)",War,165
1194,Notting Hill (1999),Comedy|Romance,514
2139,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,284
3049,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,2
1548,"Loss of Sexual Innocence, The (1999)",Drama,14
3301,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,7
889,Instinct (1999),Drama|Thriller,178
1682,Buena Vista Social Club (1999),Documentary,158
2140,Desert Blue (1999),Drama,17
2766,Finding North (1999),Drama|Romance,4
1713,Free Enterprise (1998),Comedy|Romance|Sci-Fi,32
1626,Limbo (1999),Drama,62
352,Austin Powers: The Spy Who Shagged Me (1999),Comedy,1010
2886,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,3
500,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,425
16,Tarzan (1999),Animation|Children's,321
501,"General's Daughter, The (1999)",Drama|Thriller,492
2722,Get Bruce (1999),Documentary,27
2153,"Ideal Husband, An (1999)",Comedy,272
3332,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,15
43,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,775
672,Trekkies (1997),Documentary,164
866,Big Daddy (1999),Comedy,546
2851,"Boys, The (1997)",Drama,11
2486,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,49
2487,My Son the Fanatic (1998),Comedy|Drama|Romance,35
512,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,946
243,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,888
929,Wild Wild West (1999),Action|Sci-Fi|Western,642
445,Summer of Sam (1999),Drama,277
3702,Broken Vessels (1998),Drama,0
2942,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,33
3415,"Late August, Early September (Fin août, début septembre) (1998)",Drama,4
788,American Pie (1999),Comedy,976
873,Arlington Road (1999),Thriller,437
1606,"Autumn Tale, An (Conte d'automne) (1998)",Romance,30
1314,Muppets From Space (1999),Children's|Comedy,175
790,"Blair Witch Project, The (1999)",Horror,861
2764,My Life So Far (1999),Drama,20
454,Eyes Wide Shut (1999),Drama,653
931,Lake Placid (1999),Horror|Thriller,291
2280,"Wood, The (1999)",Drama,66
3119,"Velocity of Gary, The (1998)",Comedy|Romance,13
273,Ghostbusters (1984),Comedy|Horror,1550
131,Ghostbusters II (1989),Comedy|Horror,397
1030,Drop Dead Gorgeous (1999),Comedy,269
877,"Haunting, The (1999)",Horror|Thriller,336
935,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,251
286,Trick (1999),Romance,63
936,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,417
287,Mystery Men (1999),Action|Adventure|Comedy,601
880,Runaway Bride (1999),Comedy|Romance,437
289,Twin Falls Idaho (1999),Drama,67
1249,"Killing, The (1956)",Crime|Film-Noir,96
3287,Killer's Kiss (1955),Film-Noir,20
162,Spartacus (1960),Drama,306
2102,Lolita (1962),Drama,137
2570,Barry Lyndon (1975),Drama,112
863,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,132
1618,Jules and Jim (Jules et Jim) (1961),Drama,95
3079,Vibes (1988),Adventure|Comedy,39
308,"Mosquito Coast, The (1986)",Drama,334
180,"Golden Child, The (1986)",Action|Adventure|Comedy,318
2372,Brighton Beach Memoirs (1986),Comedy,159
3140,Assassination (1987),Action,18
1760,Crimes of the Heart (1986),Comedy|Drama,50
1049,"Color Purple, The (1985)",Drama,313
2972,"Kindred, The (1986)",Horror,10
2424,No Mercy (1986),Action|Thriller,44
3539,Ménage (Tenue de soirée) (1986),Comedy|Drama,1
3202,Native Son (1986),Drama,16
2021,Otello (1986),Drama,27
2425,"Mission, The (1986)",Drama,165
635,Little Shop of Horrors (1986),Comedy|Horror|Musical,655
1500,"Little Shop of Horrors, The (1960)",Comedy|Horror,256
1697,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,99
2426,"Morning After, The (1986)",Drama|Mystery,57
1962,Radio Days (1987),Comedy|Drama,195
2955,From the Hip (1987),Comedy,38
971,Outrageous Fortune (1987),Comedy|Mystery,128
3214,"Bedroom Window, The (1987)",Thriller,41
3109,Deadtime Stories (1987),Horror,9
2111,Light of Day (1987),Drama,20
3278,Wanted: Dead or Alive (1987),Action,23
1305,Frances (1982),Drama,95
3378,Plenty (1985),Drama,19
354,Dick (1999),Comedy,321
3275,"Gambler, The (A Játékos) (1997)",Drama,3
939,"Iron Giant, The (1999)",Animation|Children's,459
38,"Sixth Sense, The (1999)",Thriller,1678
891,"Thomas Crown Affair, The (1999)",Action|Thriller,744
893,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,197
3417,"Acid House, The (1998)",Comedy|Drama,6
809,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,26
3092,Illuminata (1998),Comedy,20
2815,Stiff Upper Lips (1998),Comedy,7
2450,"Yards, The (1999)",Crime|Mystery,58
231,Bowfinger (1999),Comedy,655
2215,Brokedown Palace (1999),Drama,113
1690,Detroit Rock City (1999),Comedy,179
3270,Alice and Martin (Alice et Martin) (1998),Drama,11
1667,Better Than Chocolate (1999),Comedy|Romance,44
3366,Head On (1998),Drama,10
3441,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary,9
3611,Cobra (1925),Drama,5
3189,Never Talk to Strangers (1995),Thriller,24
1383,Heaven Can Wait (1978),Comedy,226
1508,"Raven, The (1963)",Comedy|Horror,55
1976,"Tingler, The (1959)",Horror,45
1143,Pit and the Pendulum (1961),Horror,74
3578,"Tomb of Ligeia, The (1965)",Horror,5
2976,"Masque of the Red Death, The (1964)",Horror,43
2860,Tales of Terror (1962),Horror,16
2005,Haunted Honeymoon (1986),Comedy,53
1977,Cat's Eye (1985),Horror,118
2003,And Now for Something Completely Different (1971),Comedy,310
1144,Damien: Omen II (1978),Horror,117
1147,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,38
15,Airplane! (1980),Comedy,1230
1216,Airplane II: The Sequel (1982),Comedy,372
1982,"American Werewolf in Paris, An (1997)",Comedy|Horror,184
1218,European Vacation (1985),Comedy,270
701,Vacation (1983),Comedy,387
1598,Funny Farm (1988),Comedy,161
19,Big (1988),Comedy|Fantasy,999
1399,Problem Child (1990),Comedy,110
2959,Problem Child 2 (1991),Comedy,78
1167,Little Nemo: Adventures in Slumberland (1992),Animation|Children's,16
2530,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,62
404,Tequila Sunrise (1988),Action|Romance|Thriller,226
2144,"Pelican Brief, The (1993)",Thriller,238
7,"Christmas Story, A (1983)",Comedy|Drama,952
937,Mickey Blue Eyes (1999),Comedy|Romance,308
307,Teaching Mrs. Tingle (1999),Comedy|Thriller,145
1048,Universal Soldier: The Return (1999),Action|Sci-Fi,59
1250,Universal Soldier (1992),Action|Sci-Fi,266
2867,Love Stinks (1999),Comedy,14
3082,Perfect Blue (1997),Animation|Mystery,27
3655,With Friends Like These... (1998),Comedy,2
2573,In Too Deep (1999),Action|Thriller,29
3333,"Source, The (1999)",Documentary,18
3430,"Bat, The (1959)",Horror,5
1658,Iron Eagle (1986),Action|War,187
1696,Iron Eagle II (1988),Action|War,101
1547,Aces: Iron Eagle III (1992),Action|War,79
2295,Iron Eagle IV (1995),Action|War,41
2109,Three Days of the Condor (1975),Thriller,211
2110,Hamlet (1964),Drama,40
3509,Male and Female (1919),Adventure|Drama,3
844,Medicine Man (1992),Adventure|Romance,170
3431,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama,4
2720,On the Ropes (1999),Documentary,9
3050,Rosie (1998),Drama,3
651,"13th Warrior, The (1999)",Action|Horror|Thriller,519
1855,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,231
938,Dudley Do-Right (1999),Children's|Comedy,88
1768,"Muse, The (1999)",Comedy|Drama,118
2723,Cabaret Balkan (Bure Baruta) (1998),Drama,8
3452,"Dog of Flanders, A (1999)",Drama,5
3603,Lucie Aubrac (1997),Romance|War,4
3194,"Very Thought of You, The (1998)",Comedy|Romance,13
2652,Chill Factor (1999),Action|Thriller,35
1136,Outside Providence (1999),Comedy,116
3122,Bedrooms & Hallways (1998),Comedy|Romance,18
2917,West Beirut (West Beyrouth) (1998),Drama,8
897,Stigmata (1999),Thriller,282
898,Stir of Echoes (1999),Thriller,331
3251,Best Laid Plans (1999),Crime|Drama,26
3051,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,17
2816,"Minus Man, The (1999)",Drama|Mystery,59
3703,White Boys (1999),Drama,1
1731,"Adventures of Milo and Otis, The (1986)",Children's,127
3133,Only Angels Have Wings (1939),Drama,22
2961,Othello (1952),Drama,33
1779,Queens Logic (1991),Comedy|Drama,20
3185,Public Access (1993),Drama|Thriller,5
1975,Saturn 3 (1979),Adventure|Sci-Fi|Thriller,100
100,"Soldier's Story, A (1984)",Drama,111
3111,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror,22
3134,Don't Look in the Basement! (1973),Horror,8
3004,Nightmares (1983),Horror,7
940,I Saw What You Did (1965),Thriller,65
1862,Yellow Submarine (1968),Animation|Musical,265
104,American Beauty (1999),Comedy|Drama,2399
2577,Stop Making Sense (1984),Documentary,154
1146,Blue Streak (1999),Comedy,83
2237,For Love of the Game (1999),Comedy|Drama,230
2531,Caligula (1980),Drama,63
696,"Hard Day's Night, A (1964)",Comedy|Musical,352
2726,Splendor (1999),Comedy,24
2835,Sugar Town (1999),Comedy,15
2431,"Buddy Holly Story, The (1978)",Drama,135
1570,Fright Night (1985),Comedy|Horror,215
3007,Fright Night Part II (1989),Horror,45
3236,"Separation, The (La Séparation) (1994)",Drama,3
1515,Barefoot in the Park (1967),Comedy,134
204,Deliverance (1972),Adventure|Thriller,503
720,Excalibur (1981),Action|Drama|Fantasy|Romance,513
2229,Lulu on the Bridge (1998),Drama|Mystery|Romance,16
725,"Pajama Game, The (1957)",Comedy,50
1407,Sommersby (1993),Drama|Mystery|Romance,200
2284,Thumbelina (1994),Animation|Children's,31
2327,Tommy (1975),Drama|Musical,160
2390,Hell Night (1981),Horror,28
2174,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,116
2266,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,54
69,Double Jeopardy (1999),Action|Thriller,540
912,Jakob the Liar (1999),Drama,83
819,Mumford (1999),Comedy,193
1793,Dog Park (1998),Comedy|Romance,31
3076,Guinevere (1999),Drama|Romance,41
2990,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy,25
3519,Simon Sez (1999),Drama,2
942,Drive Me Crazy (1999),Comedy|Romance,90
2847,"Mystery, Alaska (1999)",Comedy,195
326,Three Kings (1999),Drama|War,715
2025,"Happy, Texas (1999)",Comedy,120
3240,New Rose Hotel (1998),Action|Drama,7
1100,Plunkett & MaCleane (1999),Action|Drama,31
2785,Romance (1999),Drama|Romance,27
3614,Napoleon and Samantha (1972),Adventure,1
3100,Alvarez Kelly (1966),Western,21
2931,And the Ship Sails On (E la nave va) (1984),Comedy|War,13
2655,"Dark Half, The (1993)",Horror|Mystery,74
2202,Gulliver's Travels (1939),Adventure|Animation|Children's,85
2895,Monkey Shines (1988),Horror|Sci-Fi,105
974,Phantasm (1979),Horror|Sci-Fi,237
2949,Psycho II (1983),Horror|Thriller,113
2974,Psycho III (1986),Horror|Thriller,79
2311,Rain (1932),Drama,13
2617,Sanjuro (1962),Action|Adventure,48
1366,Random Hearts (1999),Drama|Romance,182
807,Superstar (1999),Comedy,137
372,Boys Don't Cry (1999),Drama,580
3705,"Five Wives, Three Secretaries and Me (1998)",Documentary,1
3156,"Grandfather, The (El Abuelo) (1998)",Drama,3
979,"Limey, The (1999)",Action|Crime|Drama,330
2142,"Mating Habits of the Earthbound Human, The (1998)",Comedy,13
3290,Molly (1999),Comedy|Drama,7
1308,Risky Business (1983),Comedy,592
62,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1410
1272,Body Heat (1981),Crime|Thriller,352
13,Ferris Bueller's Day Off (1986),Comedy,1047
1633,Year of Living Dangerously (1982),Drama|Romance,274
867,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,70
1563,High Plains Drifter (1972),Western,213
1507,Hang 'em High (1967),Western,168
3386,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,11
2234,Drunken Master (Zui quan) (1979),Action|Comedy,84
2488,"Conformist, The (Il Conformista) (1970)",Drama,40
1566,Hairspray (1988),Comedy|Drama,327
2254,Brief Encounter (1946),Drama|Romance,79
2430,"Razor's Edge, The (1984)",Drama,57
2149,Reds (1981),Drama,143
3593,Return with Honor (1998),Documentary,4
3155,Time of the Gypsies (Dom za vesanje) (1989),Drama,4
1569,Days of Heaven (1978),Drama,76
3053,"Fire Within, The (Le Feu Follet) (1963)",Drama,6
3349,"Love Bewitched, A (El Amor Brujo) (1986)",Musical,4
1511,"Lady Eve, The (1941)",Comedy|Romance,104
1512,Sullivan's Travels (1942),Comedy,118
2313,"Palm Beach Story, The (1942)",Comedy,83
2315,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,18
2119,Niagara (1953),Drama|Thriller,39
2121,Gilda (1946),Film-Noir,71
1575,South Pacific (1958),Musical|Romance|War,192
1406,Flashdance (1983),Drama|Romance,252
165,Indochine (1992),Drama|Romance,115
1475,"Dirty Dozen, The (1967)",Action|War,510
3317,Mike's Murder (1984),Mystery,21
722,Help! (1965),Comedy|Musical,201
216,Goldfinger (1964),Action,640
728,From Russia with Love (1963),Action,554
1154,Dr. No (1962),Action,446
1417,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,244
208,"Fistful of Dollars, A (1964)",Action|Western,353
313,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,128
1091,Home Alone 2: Lost in New York (1992),Children's|Comedy,254
3598,Penitentiary II (1982),Drama,3
1988,Someone to Watch Over Me (1987),Action|Crime|Thriller,91
317,Fight Club (1999),Drama,1040
3291,Beefcake (1999),Drama,2
915,"Story of Us, The (1999)",Comedy|Drama,185
2603,Fever Pitch (1997),Comedy|Romance,6
2772,Joe the King (1999),Crime|Drama,13
2912,Julien Donkey-Boy (1999),Drama,6
1873,"Omega Code, The (1999)",Action,51
415,"Straight Story, The (1999)",Drama,310
